Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
DAY,Dayforce Inc,Technology,Software - Application,United States,USD,NYQ,https://www.dayforce.com,74.76,11789651968,12515404800,219.88235,33.649605,N/A,4.6153846,6.9575996,16.198,10.776,0.166,N/A,0.14878,0.49648997,0.06205,0.03122,N/A,N/A,N/A,N/A,N/A,134462496,290000000,494100000,3.133,1237200000,N/A,48.404,1.146,0.175,1.271,81.325,47.08,1463157,1042658,N/A,0.10087013,0.01207,1.18969,10.81,95.0,65.0,82.94824,1.94737,17,0.00778,0.02194,49.645,0.34,2.21,1694499968
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,United States,USD,NYQ,https://www.dupont.com,81.36,34004819968,40677367808,63.5625,18.506975,N/A,1.4042598,2.7891092,57.938,28.881,0.044,0.548,0.24426001,0.36401,0.16604,0.06553,1.52,0.0187,1.1719,2.04,1732838400,2672750080,1836999936,1644999936,3.936,7650999808,N/A,31.03,2.279,1.403,1.338,90.06,61.14,1925811,2118229,N/A,0.14836633,0.00117,0.72336996,2.49,107.0,52.0,95.30529,2.05,17,0.0292,0.02187,13.659,1.28,4.39,12192000000
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,United States,USD,NYQ,https://www.deere.com,400.09,109464625152,170428547072,13.640982,18.323534,N/A,4.746533,1.9562974,84.291,200.394,-0.168,-0.383,0.25671,0.34387,0.19016,0.14698,5.88,0.0147,0.1965,1.31,1727654400,3000000000,9831999488,5801999872,21.206,66679001088,N/A,288.043,2.078,1.798,0.935,420.47,340.2,1138790,866977,N/A,0.09108317,0.00174,0.80226,6.18,496.0,340.0,418.08908,2.25,22,0.07862,0.35481,11.865,29.33,22.17,55955001344
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,United States,USD,NYQ,https://www.deckers.com,176.29,26782328832,25839577088,31.146643,27.933367,N/A,12.053192,5.751314,14.626,30.395,0.201,0.395,0.24597,0.57106996,0.23266001,0.18799,N/A,N/A,N/A,N/A,N/A,702529344,933756032,1225681024,8.068,258623008,N/A,11.633,3.085,2.052,1.053,184.48167,105.085,1903342,1314545,N/A,0.67383397,0.00461,0.99624,1.87,232.0,166.0,190.59264,2.04762,19,0.21596001,0.4357,22.559,5.66,6.36,4656732160
DELL,Dell Technologies Inc.,Technology,Computer Hardware,United States,USD,NYQ,https://www.dell.com,135.9,95401254912,116357349376,24.981617,14.403677,N/A,N/A,1.0387881,-4.105,129.078,0.091,0.857,0.095010005,0.22544001,0.06673,0.04325,1.78,0.013099999,0.30020002,N/A,1729555200,3218125056,6067999744,4672999936,6.653,25401999360,N/A,N/A,0.722,0.404,0.954,179.7,67.51,9562142,5183718,N/A,0.8212373,0.053979997,0.75547,1.48,220.0,106.0,145.80125,1.68,24,0.04377,N/A,13.335,5.44,9.4,91838996480
DFS,Discover Financial Services,Financial Services,Credit Services,United States,USD,NYQ,https://www.discover.com,172.5,43309920256,35232219136,13.888888,13.661656,N/A,2.5085437,3.7061374,68.765,46.558,0.605,0.426,N/A,0.94831,0.34264,0.27306,2.8,0.0162,0.22540002,2.28,1732147200,N/A,N/A,26422999040,105.271,18176999424,N/A,105.313,1.247,1.174,1.402,188.26,85.2,1556265,1225707,N/A,1.0032382,0.00575,0.86754996,3.24,193.0,135.0,162.66667,2.5625,12,0.02163,0.20263,N/A,12.42,12.69,11685999616
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,United States,USD,NYQ,https://www.dollargeneral.com,76.5,16823497728,33944563712,11.897356,12.314081,N/A,2.3171988,0.4240116,33.014,180.613,0.042,-0.202,0.07625,0.29666,0.05386,0.03568,2.36,0.0308,0.367,1.1,1728345600,1272441088,3317806080,1222690944,5.56,18213994496,N/A,250.873,1.222,0.18,0.449,168.07,73.51,5211377,1928172,N/A,-0.38313198,0.0025099998,0.94549006,1.6,130.0,73.0,96.04321,2.5,28,0.042519998,0.20882,11.22,6.43,6.22,39676977152
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,United States,USD,NYQ,https://www.questdiagnostics.com,161.16,17987874816,24411936768,21.632215,16.565966,N/A,2.650876,1.8857191,60.795,85.744,0.084,0.015,0.18922001,0.32970002,0.14187999,0.08816,3.0,0.0186,0.3978,1.9,1736812800,853249984,1396999936,764000000,6.845,6969999872,N/A,100.708,1.254,1.023,0.891,162.86,123.04,778553,761825,N/A,0.19418049,0.0043099998,0.91586995,3.02,185.0,145.0,167.105,2.16667,16,0.056550004,0.13224,13.525,7.45,9.76,9539000320
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,United States,USD,NYQ,https://www.drhorton.com,162.3,52589584384,54469419008,11.310104,10.229292,N/A,2.0775995,1.4290104,78.119,111.689,-0.048,-0.118,0.16855,0.24572,0.16636999,0.12925,1.6,0.0099,0.0837,0.97,1731369600,5300874752,2189799936,4274099968,13.191,5917700096,N/A,22.915,5.415,0.766,1.744,199.85,125.28,2421252,1767424,N/A,0.27105963,0.10257,0.82714,2.52,220.0,143.0,189.96875,2.33333,16,0.1113,0.19631,8.781,14.35,15.93,36801400832
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,United States,USD,NYQ,https://www.danaher.com,230.84,166729957376,182932996096,43.472694,27.435812,N/A,3.249803,7.0225744,71.032,32.289,0.031,-0.26,0.31636,0.59873,0.20335,0.16393,1.08,0.0047,0.2491,0.37,1727395200,5169750016,6288000000,2627000064,3.637,18823999488,N/A,36.69,1.371,0.916,0.881,281.7,215.68,2561211,2607968,N/A,0.03958428,0.11003,0.81404996,2.18,315.0,255.0,289.42084,1.61538,24,0.03858,0.07586,24.355,5.31,8.38,23741999104
DIS,The Walt Disney Company,Communication Services,Entertainment,United States,USD,NYQ,https://www.thewaltdisneycompany.com,112.42,206346911744,244472922112,41.330883,18.509554,N/A,2.0289123,2.2920303,55.409,49.209,0.037,N/A,0.18606001,0.35358003,0.14913,0.053049996,0.9,0.0082,0.2757,1.38,1720396800,8273750016,13255000064,5953999872,3.279,47584002048,N/A,45.188,0.716,0.531,1.398,123.74,83.91,9418550,12149472,N/A,0.19427788,0.00059999997,0.69777,2.29,140.0,63.0,121.1137,1.96875,27,0.03622,0.0546,14.595,2.72,5.15,90027999232
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,United States,USD,NYQ,https://www.digitalrealty.com,187.27,63317671936,79774769152,151.0242,151.63072,N/A,3.0247772,11.780352,61.912,16.985,0.016,-0.96,0.43491,0.52721,0.10094,0.08209,4.88,0.026099999,3.9675,3.5,1734048000,1886113536,1954306944,2187636992,6.595,18500616192,N/A,79.825,1.603,1.6,0.609,193.88,130.0,1845279,1354263,N/A,0.33954537,0.0012800001,1.00588,3.9,212.0,114.0,178.78261,2.15385,23,0.0086900005,0.01956,34.127,1.24,1.21,5374854144
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,United States,USD,NMS,https://www.dollartree.com,64.87,13946531840,24530724864,N/A,10.662341,N/A,1.8898212,0.45037773,34.326,142.439,0.007,-0.323,0.08411,0.31059998,0.027520001,-0.0344,N/A,N/A,N/A,N/A,N/A,372362496,2763300096,570300032,2.653,10797599744,N/A,146.319,1.015,0.095,0.874,151.22,60.49,5103050,3164645,N/A,-0.42433155,0.00075,1.00365,3.76,120.0,64.0,82.2484,2.51724,25,0.04566,-0.12983,9.418,-4.81,6.06,30966300672
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,United States,USD,NYQ,https://www.healthpeak.com,21.4,14968080384,23972255744,43.67347,99.53488,N/A,1.7479376,5.855798,12.243,4.01,0.259,0.046,0.54783,0.59743,0.16525999,0.12109999,1.2,0.0575,2.449,5.05,1730678400,374706880,1018214016,192167008,0.275,8907882496,N/A,96.594,3.231,1.429,1.117,23.26,16.02,5380687,5079697,N/A,0.2549609,0.0031400002,0.9413,1.78,30.5,23.0,25.61765,1.85,17,0.01592,0.04085,17.119,0.49,0.25,2556112896
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,United States,USD,NYQ,https://www.dovercorporation.com,198.73,27264165888,30511454208,18.049953,21.11108,N/A,4.7848697,3.2171957,41.533,61.228,0.013,0.219,0.20838,0.37581003,0.17549999,0.18378,2.06,0.0104,0.1857,1.46,1732838400,847857280,1273246976,386766016,2.819,3387115008,N/A,59.444,1.569,0.761,1.218,204.93,137.73,892863,657754,N/A,0.4472431,0.00423,0.87037003,1.3,227.0,184.0,211.83707,1.76471,17,0.07851,0.2911,17.278,11.01,9.41,8474512896
DOW,Dow Inc.,Basic Materials,Chemicals,United States,USD,NYQ,https://www.dow.com,43.65,30559019008,46115053568,29.1,13.69704,N/A,1.668897,0.70771235,26.155,61.377,0.014,-0.286,0.11237001,0.1076,0.04146,0.02464,2.8,0.0633,1.8666999,5.3,1732838400,749249984,3756000000,3283000064,4.689,17909999616,N/A,95.059,1.66,0.8,1.222,60.69,43.35,5204761,5321386,N/A,-0.13968873,0.00189,0.70992994,3.68,70.0,50.0,56.52632,2.68182,19,0.02254,0.05863,9.504,1.5,3.11,43179999232
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,United States,USD,NYQ,https://www.ir.dominos.com,439.8,15187173376,21192792064,27.031345,24.92369,N/A,N/A,3.2552261,-112.88,134.054,0.031,0.301,0.19743,0.28465,0.18064,0.122609995,6.04,0.0137,0.35279998,1.01,1734048000,463394112,615612992,295352000,8.117,5299667968,N/A,N/A,1.709,0.916,0.859,542.75,367.24,648842,470046,N/A,0.20409214,0.04085,0.99160004,3.07,559.0,370.0,479.3584,1.85294,31,0.31768,N/A,23.008,16.27,17.64,4665474048
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,United States,USD,NYQ,https://www.darden.com,160.85,18899875840,26124953600,18.55248,15.264952,N/A,8.853967,1.6555023,18.167,95.695,0.01,0.087,0.15675001,0.21156,0.098009996,0.091120005,5.6,0.0348,0.6148,2.85,1728518400,717574976,1616000000,192500000,1.638,6994500096,N/A,326.282,0.353,0.108,1.309,176.84,135.87,1198111,1278867,N/A,0.051000237,0.00422,0.96932,6.15,209.0,136.0,181.9275,2.03226,28,0.07408,0.48619,14.599,8.67,10.56,11416399872
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.dteenergy.com,121.68,25200048128,47723622400,16.465494,16.889023,N/A,2.1739054,2.0298066,55.973,60.048,0.006,0.425,0.27773002,0.35465,0.17791,0.12332,4.08,0.0335,0.5528,3.33,1726444800,-1521124992,3404000000,2040000000,9.85,24802000896,N/A,213.847,0.828,0.538,0.683,131.67,102.17,1164780,1561772,N/A,0.15134716,0.00322,0.77647,2.15,145.0,122.0,135.89764,2.05,17,0.02964,0.13638,13.841,7.39,7.21,12414999552
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.duke-energy.com,113.58,87738507264,174444658688,20.391382,17.916042,N/A,1.8206884,2.9490945,62.383,38.55,0.02,0.01,0.47414002,0.49901,0.26147,0.14534001,4.18,0.0368,0.7397,4.07,1731628800,-2398249984,11520000000,376000000,0.487,85023997952,N/A,169.205,0.697,0.29,0.457,121.25,89.52,3394079,3188099,N/A,0.25652945,0.00137,0.67350996,2.6,139.0,113.0,123.77176,2.15,17,0.026619999,0.088369995,12.367,5.57,6.34,29750999040
DVA,DaVita Inc.,Healthcare,Medical Care Facilities,United States,USD,NYQ,https://www.davita.com,156.98,12876127232,25847068672,16.915949,13.783947,N/A,33.542736,1.0165406,4.68,145.293,0.046,-0.046,0.20982,0.32804,0.16275999,0.06534,N/A,N/A,N/A,N/A,N/A,1114835072,1959616000,1091771008,13.314,12198260736,N/A,549.552,1.371,1.265,0.887,168.5,97.31,783395,639408,N/A,0.5823281,0.48563,0.50259,5.44,186.0,134.0,156.90222,2.88889,9,0.06944,0.44884,9.725,9.28,11.27,12666613760
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,United States,USD,NYQ,https://www.devonenergy.com,37.91,24903077888,34293012480,7.02037,7.990894,N/A,1.7471657,1.7140255,21.698,23.117,-0.102,-0.085,0.52461,0.53534,0.32062,0.23429,1.45,0.0382,0.3704,4.99,1734048000,-1574249984,6672999936,645000000,0.982,9269000192,N/A,64.021,1.112,0.834,2.071,55.09,37.77,7967955,8007208,N/A,-0.1414969,0.00737,0.73926,2.27,64.0,43.0,51.49071,2.03333,28,0.10674,0.26279,4.499,5.4,4.46,14529000448
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,United States,USD,NMS,https://www.dexcom.com,74.88,29247752192,29889609728,45.381817,37.022934,N/A,14.777975,7.3970037,5.067,10.089,0.02,0.157,0.21254,0.61684,0.15289,0.17218,N/A,N/A,N/A,N/A,N/A,353224992,821699968,2492300032,6.381,2591200000,N/A,130.935,2.458,2.033,1.173,142.0,62.34,4323639,3350142,N/A,-0.3116426,0.00315,0.96801,1.97,120.0,75.0,95.305,1.6,24,0.06062,0.32061002,35.566,1.65,2.03,3953999872
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,United States,USD,NMS,https://www.ea.com,166.13,43571412992,42671366144,42.597435,19.553495,N/A,5.901389,5.8808765,28.151,27.801,0.058,-0.245,0.2551,0.78567004,0.21481001,0.14118,0.76,0.0046,0.19489999,N/A,1732665600,1808375040,2198000128,2563000064,9.772,2219000064,N/A,29.954,1.425,1.283,0.781,166.4,124.92,1819193,2102932,N/A,0.20489275,0.0019,0.98212,3.99,183.0,143.0,161.38417,2.24,24,0.07274,0.13962,22.577,3.9,8.53,7408999936
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,United States,USD,NMS,https://www.ebayinc.com,61.1,29276430336,32383389696,15.390428,11.73328,N/A,5.433526,2.8517854,11.245,20.259,0.03,-0.477,0.25511,0.72024,0.23098,0.19677,1.08,0.0176,0.26700002,1.64,1732838400,1521624960,1859000064,4890999808,10.211,7858999808,N/A,145.0,1.252,1.088,1.337,67.8,40.16,4838595,3421080,N/A,0.4747839,0.0027,0.95921,4.37,72.0,50.0,61.93929,2.61765,28,0.06922,0.35851002,12.365,3.97,5.22,10266000384
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,United States,USD,NYQ,https://www.ecolab.com,244.3,69176475648,75972222976,34.263676,32.58202,N/A,10.414357,4.413285,23.458,55.042,0.178,N/A,0.22575001,0.43179,0.14715,0.13045,2.28,0.0093,0.3198,1.05,1726531200,2079887488,2899699968,1402400000,4.903,7000000000,N/A,103.915,1.299,0.911,1.141,262.61,186.0,911106,751097,N/A,0.3178141,0.00178,0.90625,2.02,310.0,215.0,274.62476,2.2963,21,0.07416,0.25164,21.47,7.13,7.5,15674600448
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.conedison.com,96.97,33591572480,59611455488,18.227444,17.220528,N/A,1.5321778,2.2348194,63.289,43.464,0.057,0.112,0.36964,0.53290004,0.21237,0.12267999,3.32,0.0342,0.6203,3.67,1731456000,-1611000064,3279000064,93000000,0.268,26293000192,N/A,120.07,1.009,0.613,0.353,107.75,85.85,1833295,1861141,N/A,0.06551039,0.00193,0.69759005,3.63,116.0,88.0,100.0,3.0,16,0.03222,0.08582,10.729,5.32,5.62,15031000064
EFX,Equifax Inc.,Industrials,Consulting Services,United States,USD,NYQ,https://www.equifax.com,245.03,30371958784,35545190400,54.330376,26.366137,N/A,6.1843467,5.4350166,39.621,45.194,0.093,-0.137,0.3038,0.55526,0.17138,0.100659996,1.56,0.0064,0.34669998,0.78,1732233600,751737472,1321799936,468200000,3.777,5471600128,N/A,108.422,0.882,0.79,1.594,309.63,208.67,961504,2096055,N/A,0.16505182,0.00454,0.95703006,2.66,380.0,275.0,317.6555,1.72727,20,0.05224,0.11927,20.937,4.51,9.41,5588199936
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,Bermuda,USD,NYQ,https://www.everestglobal.com,370.44,15920992256,13777986560,5.7799973,5.5619926,N/A,1.0387294,0.9686364,356.628,384.03,0.128,-0.245,N/A,0.17518999,0.16320999,0.16853,8.0,0.0216,0.117,2.24,1732665600,3494437376,5193999872,5529999872,128.669,3387000064,N/A,22.087,0.424,0.32,0.629,417.92,343.76,390685,215127,N/A,-0.08499789,0.01393,0.96573997,1.56,517.0,372.0,429.0,2.3,12,0.03416,0.20858,N/A,64.09,66.47,16436500480
EIX,Edison International,Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.edison.com,85.64,33155526656,73039593472,25.040936,15.108133,N/A,2.3652232,1.9141808,36.208,44.96,0.106,2.3,0.37203,0.5834,0.21169001,0.07632,3.12,0.0364,0.91230005,4.24,1728259200,-1676499968,4698999808,200000000,0.517,36599001088,N/A,202.126,0.875,0.492,0.935,88.77,63.15,2046342,1906359,N/A,0.2758726,0.0017499999,0.91245,3.04,100.0,73.5,89.79737,2.04762,19,0.0298,0.07411,11.335,3.42,5.7,17321000960
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,United States,USD,NYQ,https://www.elcompanies.com,64.79,23258183680,30839212032,115.69643,23.623484,N/A,4.5749187,1.5052867,14.162,43.003,-0.045,N/A,0.15779,0.72358,0.038680002,0.01314,1.4,0.0216,4.7143,1.21,1732838400,1983624960,2098000000,2350000128,6.546,10010000384,N/A,196.892,1.315,0.789,1.044,159.75,62.29,4617942,3937936,N/A,-0.47345674,0.00433,0.89886004,1.19,162.0,61.1,80.48185,2.8,27,0.04572,0.03857,12.649,0.56,2.7,15450999808
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,United States,USD,NYQ,https://www.eastman.com,101.33,11745464320,16700785664,13.58311,11.690206,N/A,2.0764346,1.257006,48.8,79.642,0.087,0.027,0.18022,0.23618999,0.14976,0.09471,3.24,0.032,0.4343,3.26,1726444800,510500000,1199000064,626000000,5.403,5201999872,N/A,90.817,1.52,0.756,1.459,114.5,80.71,894734,836375,N/A,0.27729332,0.00667,0.90980005,1.73,130.0,105.0,116.0,2.22222,18,0.049990002,0.15925,9.917,7.46,8.7,9344000000
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,United States,USD,NYQ,https://www.emerson.com,129.56,73875111936,84516110336,45.943264,19.970066,N/A,3.4144156,4.2233653,37.945,30.618,0.129,0.342,0.26378,0.52115,0.17601,0.11251,2.11,0.0163,0.7447,2.4,1731628800,3088750080,3332000000,3588000000,6.293,8355999744,N/A,30.376,1.775,1.323,1.292,131.56,87.55,2867157,2729095,N/A,0.45384967,0.00349,0.79936,4.07,155.0,105.0,134.62,1.77778,26,0.04335,0.05933,18.317,2.82,6.32,17492000768
ENPH,"Enphase Energy, Inc.",Technology,Solar,United States,USD,NGM,https://www.enphase.com,61.36,8290166272,7855760384,133.3913,15.913069,N/A,8.899202,6.63086,6.895,9.212,-0.309,-0.587,0.08229999,0.46192002,0.1325,0.04912,N/A,N/A,N/A,N/A,N/A,280163616,381851008,1766624000,13.076,1332242048,N/A,143.041,4.16,3.597,1.767,141.63,58.33,4116193,4263925,N/A,-0.3772455,0.03336,0.90568,3.93,145.0,61.0,99.06444,2.425,36,0.00565,0.06312,76.344,0.46,3.66,1250240000
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,United States,USD,NYQ,https://www.eogresources.com,135.18,76031983616,74788978688,10.901612,12.0078335,N/A,2.5812979,3.1860535,52.369,41.72,-0.039,-0.152,0.55179,0.61603,0.35568002,0.2992,3.9,0.028900001,0.2869,2.42,1737072000,4441249792,12483999744,6121999872,10.885,4113999872,N/A,13.911,2.307,1.968,1.289,139.67,108.94,3029398,1761877,N/A,0.10854912,0.00311,0.92794,4.87,170.0,126.0,142.72414,2.15625,29,0.12552,0.24908,5.68,12.4,11.06,23864000512
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,United States,USD,NYQ,https://www.epam.com,227.6,12909791232,11346096128,30.30626,20.260593,N/A,3.631548,2.7841752,62.673,80.605,0.013,0.436,0.14220999,0.30944002,0.15467,0.09679,N/A,N/A,N/A,N/A,N/A,629562880,600278016,2058710016,36.295,165443008,N/A,4.654,4.562,4.396,1.457,317.5,169.43,603379,500898,N/A,-0.08470589,0.03391,0.94408995,1.63,300.0,195.0,249.35304,2.16667,23,0.08329,0.13094,17.206,7.51,11.19,4636846080
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,United States,USD,NMS,https://www.equinix.com,923.0,89058607104,104190074880,83.30325,71.28756,N/A,6.5541873,10.600333,140.826,88.612,0.189,0.058,0.39908,0.48073003,0.15682,0.12571,17.04,0.0185,1.5365,1.68,1731456000,2946253568,3266595072,2776000000,28.77,19188000768,N/A,140.964,1.054,0.913,0.701,943.02,684.14,437531,545042,N/A,0.14493608,0.00294,0.98315,3.24,1085.0,758.0,975.1739,1.53846,23,0.025559999,0.08267,31.075,11.08,13.38,8401490944
EQR,Equity Residential,Real Estate,REIT - Residential,United States,USD,NYQ,https://www.equityapartments.com,74.5,29136427008,37443231744,31.4346,45.420185,N/A,2.6079955,9.907556,28.566,7.762,0.034,-0.17,0.61077,0.63639,0.29834,0.3157,2.7,0.036199998,1.1343,3.67,1727136000,N/A,N/A,28610000,0.075,8671764480,N/A,76.033,0.104,0.027,0.913,78.83,56.05,1589080,1240729,N/A,0.3174013,0.00509,0.94857,3.22,90.0,73.0,78.88095,2.44,21,0.0273,0.08361,20.846,2.37,1.69,2940828928
EQT,EQT Corporation,Energy,Oil & Gas E&P,United States,USD,NYQ,https://www.eqt.com,44.08,26301833216,40279293952,58.773335,15.81788,N/A,1.292555,5.689284,34.103,9.953,0.195,N/A,0.56264997,0.50355,-0.22052,0.06797,0.63,0.0143,0.84,0.49,1730851200,343259872,2695083008,88980000,0.149,13793548288,N/A,67.324,0.512,0.359,1.069,44.62,30.02,6642034,4530139,N/A,0.09821427,0.0057099997,1.02233,2.93,55.0,32.0,42.24591,2.19048,22,0.01047,0.018229999,15.485,0.75,2.52,4623048192
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,United States,USD,NMS,https://www.erieinsurance.com,416.45,21776130048,21338032128,38.595924,29.122377,N/A,11.1789665,5.903483,37.253,79.861,0.164,0.22,0.19273001,0.17247999,0.18504,0.1516,5.1,0.0124,0.47709998,1.87,1728259200,349279360,566227008,246240992,4.709,7905000,N/A,0.406,1.36,1.231,0.454,547.0,282.27,219273,152624,N/A,0.42803252,0.45516,0.36948,5.66,N/A,N/A,N/A,N/A,N/A,0.15749,0.31418,30.015,10.79,13.4,3688691968
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.eversource.com,61.67,22596009984,51340931072,N/A,12.885472,N/A,1.4916673,1.9439838,41.343,32.896,0.097,N/A,0.35696,0.49400002,0.21024,-0.047259998,2.86,0.0464,0.7972,3.21,1727049600,-2843319296,1994614016,97888000,0.267,28540672000,N/A,187.768,0.86,0.326,0.622,69.01,52.09,2030207,2130700,N/A,0.042667508,0.00269,0.84249,2.11,87.0,66.0,73.65412,2.1,17,0.02987,-0.03491,12.374,-1.61,4.78,11623559168
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,United States,USD,NYQ,https://www.essexapartmenthomes.com,301.78,20098516992,26019039232,35.213535,49.958282,N/A,3.569249,11.468876,84.55,27.293,0.076,0.353,0.63308996,0.6828,0.30375,0.31354,9.8,0.0325,1.1285,3.36,1727654400,730355904,1053654976,72388000,1.126,6419441152,N/A,113.371,0.826,0.2,0.897,317.73,210.36,376025,269694,N/A,0.4213766,0.011390001,0.98330003,2.98,370.0,202.0,304.30435,2.76923,23,0.02683,0.10176,23.452,8.57,6.02,1752440064
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,USD,NYQ,https://www.eaton.com,363.69,143730294784,151859281920,38.772923,30.110054,N/A,7.5184503,5.841508,48.373,61.686,0.079,0.14,0.2215,0.37834,0.19228001,0.15314001,3.76,0.010299999,0.39150003,2.08,1730678400,2547249920,4028000000,1994000000,5.046,10078000128,N/A,52.594,1.53,0.911,1.01,373.49,224.52,1932895,1796803,N/A,0.5631908,0.00191,0.84554,1.86,431.0,274.0,368.59543,1.93333,24,0.07403,0.20079,27.864,9.38,12.05,24604999680
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.entergy.com,149.89,32137615360,59924000768,18.212637,19.363632,N/A,2.1378345,2.7092564,70.113,55.639,-0.057,-0.048,0.38752997,0.4627,0.33657002,0.1481,4.8,0.032,0.5492,3.77,1731456000,-1582116992,4172163072,1411811968,6.585,29002848256,N/A,188.807,0.891,0.525,0.701,156.85,96.15,1845047,1075166,N/A,0.47514582,0.00211,0.95891,2.44,170.0,109.5,147.2779,2.05,19,0.024149999,0.11951,13.036,8.23,7.74,11862153216
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,United States,USD,NMS,https://investors.evergy.com,63.98,14713864192,28508778496,17.291891,15.79909,N/A,1.4676669,2.5466204,43.593,25.096,0.085,0.322,0.4438,0.51565,0.34443,0.14769,2.67,0.0418,0.6946,3.79,1732147200,-864612480,2016600064,34600000,0.15,13823699968,N/A,137.464,0.552,0.122,0.608,64.14,48.04,1800352,1194088,N/A,0.25654137,0.00213,0.88595,4.84,71.0,56.0,64.41,2.14286,12,0.027880002,0.08733,11.118,3.7,4.04,5777800192
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,United States,USD,NYQ,https://www.edwards.com,70.2,41403957248,37547520000,27.104246,28.464382,N/A,4.3376174,6.55655,16.184,10.498,0.089,7.161,0.32501,0.766,0.29113,0.65859,N/A,N/A,N/A,N/A,N/A,1792337536,806400000,4446099968,7.538,706700032,N/A,7.353,3.461,2.704,1.12,96.12,58.93,6104595,4837073,N/A,0.042201042,0.00912,0.85600996,1.31,96.8,63.0,76.39071,N/A,28,0.106479995,0.19139,18.294,2.59,2.45,6314899968
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,United States,USD,NMS,https://www.exeloncorp.com,39.1,39288852480,84918624256,16.090534,14.858615,N/A,1.4758058,1.7138742,26.494,22.913,0.029,N/A,0.31181,0.4073,0.19174999,0.106000006,1.52,0.038900003,0.6173,3.53,1731024000,-2150625024,5553999872,616000000,0.613,46115000320,N/A,173.221,1.087,0.579,0.61,41.43,33.35,6583398,6052627,N/A,0.009521365,0.0011999999,0.86397004,2.74,47.0,39.0,43.02176,N/A,17,0.02596,0.0933,11.88,2.43,2.63,22923999232
